player_name,url,position,shoots,height,weight_lb,weight_kg,height_cm,birthdate,birthplace,college,high_school,draft,nba_debut,games,points,rebounds,assists,fg_percentage,fg3_percentage,ft_percentage,efg_percentage
Chucky Atkins,https://www.basketball-reference.com/players/a/atkinch01.html,"Point Guard and Shooting Guard


  
  ▪
  
  
  Shoots:
  
  Right","Position:
  
  Point Guard and Shooting Guard


  
  ▪
  
  
  
  
  Right",,,,,,"Orlando, Florida
us",South Florida,"Evans in Orlando, Florida",,"November 2, 1999",696,9.9,1.7,3.4,41.2,,77.2,48.9
Al Attles,https://www.basketball-reference.com/players/a/attleal01.html,"Point Guard


  
  ▪
  
  
  Shoots:
  
  Right","Position:
  
  Point Guard


  
  ▪
  
  
  
  
  Right",,,,,,"Newark, New Jersey
us",North Carolina A&T,"Weequahic in Newark, New Jersey","Philadelphia Warriors, 5th round (7th pick, 39th overall), 1960 NBA Draft","October 28, 1960",711,8.9,3.5,3.5,45.1,,63.2,
Chet Aubuchon,https://www.basketball-reference.com/players/a/aubucch01.html,"Guard


  
  ▪
  
  
  Shoots:
  
  Right","Position:
  
  Guard


  
  ▪
  
  
  
  
  Right",,,,,,"Gary, Indiana
us",Michigan State,"Horace Mann in Gary, Indiana",,"November 2, 1946",30,2.2,-,0.7,25.3,,54.3,
Stacey Augmon,https://www.basketball-reference.com/players/a/augmost01.html,"Shooting Guard and Small Forward


  
  ▪
  
  
  Shoots:
  
  Left","Position:
  
  Shooting Guard and Small Forward


  
  ▪
  
  
  
  
  Left",,,,,,"Pasadena, California
us",UNLV,"John Muir in Pasadena, California","Atlanta Hawks, 1st round (9th pick, 9th overall), 1991 NBA Draft","November 2, 1991",1001,8.0,3.2,1.6,46.9,,72.8,47.0
D.J. Augustin,https://www.basketball-reference.com/players/a/augusdj01.html,"Point Guard


  
  ▪
  
  
  Shoots:
  
  Right","Position:
  
  Point Guard


  
  ▪
  
  
  
  
  Right",,,,,,"New Orleans, Louisiana
us",Texas,"Hightower in Missouri City, Texas","Charlotte Bobcats, 1st round (9th pick, 9th overall), 2008 NBA Draft","October 30, 2008",976,9.5,1.8,3.9,41.2,,86.7,49.9
James Augustine,https://www.basketball-reference.com/players/a/augusja01.html,"Power Forward


  
  ▪
  
  
  Shoots:
  
  Left","Position:
  
  Power Forward


  
  ▪
  
  
  
  
  Left",,,,,,"Midlothian, Ill",Illinois,"Lincoln-Way Central in Mokena, Illinois","Orlando Magic, 2nd round (11th pick, 41st overall), 2006 NBA Draft","February 2, 2007",27,1.6,1.2,0.1,51.4,,50.0,51.4
Isaac Austin,https://www.basketball-reference.com/players/a/austiis01.html,"Center


  
  ▪
  
  
  Shoots:
  
  Right","Position:
  
  Center


  
  ▪
  
  
  
  
  Right",,,,,,"Gridley, California
us",Arizona State,"Las Plumas in Oroville, California","Utah Jazz, 2nd round (21st pick, 48th overall), 1991 NBA Draft","November 2, 1991",432,7.6,4.7,1.2,44.6,,67.0,44.8
Johnny Austin,https://www.basketball-reference.com/players/a/austijo01.html,"Shooting Guard


  
  ▪
  
  
  Shoots:
  
  Right","Position:
  
  Shooting Guard


  
  ▪
  
  
  
  
  Right",,,,,,Wash,Boston College,"DeMatha Catholic in Hyattsville, Maryland","Boston Celtics, 4th round (8th pick, 38th overall), 1966 NBA Draft","October 15, 1966 ▪ ABA Debut: October 23, 1967",45,7.6,1.6,1.4,37.5,,73.1,37.5
Ken Austin,https://www.basketball-reference.com/players/a/austike01.html,"Small Forward


  
  ▪
  
  
  Shoots:
  
  Right","Position:
  
  Small Forward


  
  ▪
  
  
  
  
  Right",,,,,,"Los Angeles, California
us",Rice University,"Verbum Dei in Los Angeles, California","Detroit Pistons, 5th round (8th pick, 101st overall), 1983 NBA Draft","November 3, 1983",7,1.7,0.4,0.1,46.2,,-,46.2
Deni Avdija,https://www.basketball-reference.com/players/a/avdijde01.html,"Small Forward


  
  ▪
  
  
  Shoots:
  
  Right","Position:
  
  Small Forward


  
  ▪
  
  
  
  
  Right",,,,,,"Beit Zera, Israel
il",,,"Washington Wizards, 1st round (9th pick, 9th overall), 2020 NBA Draft","December 23, 2020",317,10.1,6.0,2.6,45.6,,74.3,52.1
Anthony Avent,https://www.basketball-reference.com/players/a/aventan01.html,"Power Forward


  
  ▪
  
  
  Shoots:
  
  Right","Position:
  
  Power Forward


  
  ▪
  
  
  
  
  Right",,,,,,"Rocky Mount, North Carol",Seton Hall,"Malcolm X Shabazz in Newark, New Jersey","Atlanta Hawks, 1st round (15th pick, 15th overall), 1991 NBA Draft","November 6, 1992",352,5.6,4.5,0.8,40.3,,68.6,40.3
Bird Averitt,https://www.basketball-reference.com/players/a/averibi01.html,"Shooting Guard


  
  ▪
  
  
  Shoots:
  
  Left","Position:
  
  Shooting Guard


  
  ▪
  
  
  
  
  Left",,,,,,Hopk,Pepperdine,"Hopkinsville in Hopkinsville, Kentucky","Portland Trail Blazers, 4th round (3rd pick, 55th overall), 1973 NBA Draft","October 21, 1976 ▪ ABA Debut: October 10, 1973",366,12.1,1.9,2.9,40.5,,74.3,41.2
William Avery,https://www.basketball-reference.com/players/a/averywi01.html,"Point Guard


  
  ▪
  
  
  Shoots:
  
  Right","Position:
  
  Point Guard


  
  ▪
  
  
  
  
  Right",,,,,,"Augusta, Georgia
us",Duke,,"Minnesota Timberwolves, 1st round (14th pick, 14th overall), 1999 NBA Draft","November 13, 1999",142,2.7,0.7,1.4,33.0,,71.4,37.8
Dennis Awtrey,https://www.basketball-reference.com/players/a/awtrede01.html,"Center


  
  ▪
  
  
  Shoots:
  
  Right","Position:
  
  Center


  
  ▪
  
  
  
  
  Right",,,,,,"Hollywood, California
us",Santa Clara,"Blackford in San Jose, California","Philadelphia 76ers, 3rd round (12th pick, 46th overall), 1970 NBA Draft","October 14, 1970",733,4.8,4.6,2.0,45.9,,65.2,45.9
Joel Ayayi,https://www.basketball-reference.com/players/a/ayayijo01.html,"Shooting Guard


  
  ▪
  
  
  Shoots:
  
  Right","Position:
  
  Shooting Guard


  
  ▪
  
  
  
  
  Right",,,,,,"Bordeaux, France
fr",Gonzaga,"INSEP in Paris, France",,"October 25, 2021",7,0.3,0.4,0.6,16.7,,-,16.7
Gustavo AyÃ³n,https://www.basketball-reference.com/players/a/ayongu01.html,"Center and Power Forward


  
  ▪
  
  
  Shoots:
  
  Right","Position:
  
  Center and Power Forward


  
  ▪
  
  
  
  
  Right",,,,,,"Tepic, Mexico
mx",,,,"January 1, 2012",135,4.7,4.4,1.3,53.6,,50.4,53.6
Jeff Ayres,https://www.basketball-reference.com/players/p/pendeje02.html,"Power Forward and Center


  
  ▪
  
  
  Shoots:
  
  Right","Position:
  
  Power Forward and Center


  
  ▪
  
  
  
  
  Right",,,,,,"Ontario, California
us",Arizona State,"Etiwanda in Rancho Cucamonga, California","Sacramento Kings, 2nd round (1st pick, 31st overall), 2009 NBA Draft","December 22, 2009",237,2.9,2.7,0.4,55.3,,77.6,55.5
Deandre Ayton,https://www.basketball-reference.com/players/a/aytonde01.html,"Center


  
  ▪
  
  
  Shoots:
  
  Right","Position:
  
  Center


  
  ▪
  
  
  
  
  Right",,,,,,"Nassau, Bahamas
bs",Arizona,"Hillcrest Prep in Phoenix, Arizona","Phoenix Suns, 1st round (1st pick, 1st overall), 2018 NBA Draft","October 17, 2018",379,16.5,10.5,1.6,59.0,,75.8,59.3
Kelenna Azubuike,https://www.basketball-reference.com/players/a/azubuke01.html,"Shooting Guard and Small Forward


  
  ▪
  
  
  Shoots:
  
  Right","Position:
  
  Shooting Guard and Small Forward


  
  ▪
  
  
  
  
  Right",,,,,,"London, United K",Kentucky,"Victory Christian in Tulsa, Oklahoma",,"January 2, 2007",208,10.5,4.0,1.1,45.9,,77.0,51.9
Udoka Azubuike,https://www.basketball-reference.com/players/a/azubuud01.html,"Center


  
  ▪
  
  
  Shoots:
  
  Right","Position:
  
  Center


  
  ▪
  
  
  
  
  Right",,,,,,"Lagos, Nigeria
ng",Kansas,"Potter's House Christian Academy in Jacksonville, Florida","Utah Jazz, 1st round (27th pick, 27th overall), 2020 NBA Draft","December 23, 2020",84,3.0,2.8,0.2,75.8,,44.4,75.8
